,FIRST,LAST,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,datenbankart,LEBENDIG,AGE
2721,Homero668,Cazares77,b3451ebd-b02a-d16a-da4d-654be1a1b03a,1968-02-23 00:00:00.000000,2023-02-15 14:31:59.426314,999-48-3132,S99970057,X30862075X,Mr.,,,M,black,hispanic,M,Gaudalajara  Jalisco  MX,451 Reilly Quay Apt 45,Waltham,Massachusetts,Middlesex County,,42.36990399591192,-71.21167708505554,1206980.0,3044.72,metabolic,lebend,55
2722,Columbus656,Yundt842,05dd0582-db20-269e-0413-26e8ff4c52db,1955-04-15 00:00:00.000000,2023-02-15 14:31:59.426314,999-92-5148,S99922887,X50803748X,Mr.,,,M,white,nonhispanic,M,Hanover  Massachusetts  US,490 Bruen Route Suite 26,Tisbury,Massachusetts,Dukes County,,41.493796047738506,-70.56972523194521,1566600.0,4503.799999999999,metabolic,lebend,68
2723,Willette878,Hills818,0a223b6b-2e6b-0316-19f1-0c1a25e85e1a,1964-03-03 00:00:00.000000,2023-02-15 14:31:59.426314,999-95-4160,S99988710,X33791693X,Mrs.,,Friesen796,M,white,nonhispanic,F,Worcester  Massachusetts  US,391 Corwin Trailer,Barre,Massachusetts,Worcester County,1005.0,42.41080944436615,-72.12391052128795,1502325.0,4016.36,metabolic,lebend,59
2724,Benito209,Crist667,c8ea2434-2dbe-b4f8-c8fe-d44c13f03dfa,1994-03-09 00:00:00.000000,2023-02-15 14:31:59.426314,999-12-2670,S99936989,X45235588X,Mr.,,,,white,nonhispanic,M,Boston  Massachusetts  US,870 Osinski Plaza Suite 20,Quincy,Massachusetts,Norfolk County,2171.0,42.22316985203288,-71.12824069647986,549000.0,2274.8,metabolic,lebend,29
2725,Ivory697,Padberg411,0d8baf79-da7e-1ec5-74fb-65a1eade955f,1937-04-14 00:00:00.000000,2023-02-15 14:31:59.426314,999-14-8501,S99910016,X2425858X,Mr.,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1050 Deckow Mill Suite 38,Dalton,Massachusetts,Berkshire County,,42.50986889156341,-73.1587151656633,63134.64,2294.04,metabolic,lebend,86
2726,Kathlyn335,Deckow585,c988e538-56c2-3758-ab11-c77f3d0ef2ac,1959-02-02 00:00:00.000000,2023-02-15 14:31:59.426314,999-84-4401,S99992020,X21840467X,Mrs.,,Grimes165,M,white,nonhispanic,F,North Andover  Massachusetts  US,595 Padberg Glen,Quincy,Massachusetts,Norfolk County,2170.0,42.20976435396931,-70.956866984806,6587.16,0.0,metabolic,lebend,64
2727,Corrie32,Kohler843,24125369-517e-e3a5-4d45-b1a2604cf661,1990-02-04 00:00:00.000000,2023-02-15 14:31:59.426314,999-63-4579,S99995322,X84894039X,Mrs.,,Denesik803,M,white,nonhispanic,F,Methuen  Massachusetts  US,1008 Koss Common Suite 65,Pepperell,Massachusetts,Middlesex County,1463.0,42.71173700059503,-71.61512832691336,743560.0,2443.96,metabolic,lebend,33
2728,Josiah310,Herzog843,ada3c2d1-5c87-6b4f-48b9-a990735b26f2,2018-01-12 00:00:00.000000,2023-02-15 14:31:59.426314,999-88-6189,,,,,,,white,hispanic,M,Worcester  Massachusetts  US,569 Powlowski Well,Malden,Massachusetts,Middlesex County,2155.0,42.45532553157709,-71.05491979721762,72000.0,1291.6,metabolic,lebend,5
2729,Truman805,Smitham825,32a5d420-66b1-1546-a694-b38c083f494a,1985-12-15 00:00:00.000000,2023-02-15 14:31:59.426314,999-90-1025,S99998502,X8542088X,Mr.,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,114 Littel Wall Suite 83,Northborough,Massachusetts,Worcester County,1532.0,42.35234700445204,-71.60303455761371,759900.0,2162.28,metabolic,lebend,38
2730,Kymberly381,Olson653,dc1f63f1-19aa-19c0-4a55-bda8133c5373,2016-09-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-94-5677,,,,,,,white,nonhispanic,F,Lowell  Massachusetts  US,539 Cartwright Dale Suite 40,Springfield,Massachusetts,Hampden County,1107.0,42.09702422210528,-72.58470769222468,13000.0,1679.08,metabolic,lebend,7
2731,Graciela518,Puga7,b702024f-749b-980b-c2a7-62bf0f6e6de8,1980-01-03 00:00:00.000000,2023-02-15 14:31:59.426314,999-42-6883,S99974698,X78335796X,Mrs.,,Meléndez48,M,white,hispanic,F,Guatemala City  Guatemala  GT,180 Leffler Boulevard Unit 20,Lawrence,Massachusetts,Essex County,1840.0,42.64837876221051,-71.20023624515422,887850.0,2270.6,metabolic,lebend,43
2732,Adam631,Flatley871,d234579d-ff0a-9b16-48eb-bc96f7f5a76e,2001-11-21 00:00:00.000000,2023-02-15 14:31:59.426314,999-81-3839,S99918549,,Mr.,,,,white,nonhispanic,M,Newburyport  Massachusetts  US,275 Miller Run Unit 35,Cambridge,Massachusetts,Middlesex County,2138.0,42.33859336757882,-71.12335794791437,437910.0,2577.32,metabolic,lebend,22
2733,Giovanna377,O'Keefe54,fac6703d-b1e0-4f8d-e712-082ee109d31b,1973-04-28 00:00:00.000000,2023-02-15 14:31:59.426314,999-96-9200,S99911370,X11369829X,Mrs.,,Cassin499,M,black,nonhispanic,F,Otis  Massachusetts  US,958 Aufderhar Path Unit 84,Boston,Massachusetts,Suffolk County,2131.0,42.29686372107641,-71.01799090711012,1089040.0,2668.08,metabolic,lebend,50
2734,Alonzo487,Cremin516,1f168662-e31e-35de-b4f2-331a1fd277bf,2006-10-07 00:00:00.000000,2023-02-15 14:31:59.426314,999-83-5689,,,,,,,white,nonhispanic,M,Nice  Provence-Alpes-Cote d'Azur  FR,677 Yundt Lane,Groton,Massachusetts,Middlesex County,,42.63025622663232,-71.55482488059765,307800.0,2970.68,metabolic,lebend,17
2735,Derick144,Treutel973,c6f0b19d-19cb-fe8a-d993-17474c7a3006,1994-08-29 00:00:00.000000,2023-02-15 14:31:59.426314,999-15-1706,S99966108,X83339305X,Mr.,,,,white,nonhispanic,M,West Boylston  Massachusetts  US,325 Pacocha Key Unit 86,Lynn,Massachusetts,Essex County,1904.0,42.4924947124399,-71.01339577139888,633300.0,2574.8,metabolic,lebend,29
2736,Providencia986,Runte676,9df2ff35-b23a-fc7c-faa3-caaad7a646e3,1962-07-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-64-6593,S99918891,X42593670X,Mrs.,,Bernhard322,M,asian,nonhispanic,F,Yokohama  Kanagawa  JP,333 Hansen Parade,Peabody,Massachusetts,Essex County,1940.0,42.48861948871563,-70.98475647315063,1266300.0,3499.68,metabolic,lebend,61
2737,Tommie457,Kohler843,ccaa6d4d-ce32-41c8-7fa9-362fd64e732c,1943-06-06 00:00:00.000000,2023-02-15 14:31:59.426314,999-35-8031,S99940070,X75610898X,Mr.,,,M,white,nonhispanic,M,Uxbridge  Massachusetts  US,1030 Hintz Fork Suite 93,New Bedford,Massachusetts,Bristol County,2743.0,41.69128503626059,-71.02956437877224,66279.68,1974.04,metabolic,lebend,80
2738,Cristina921,Ozuna605,63bcad4e-1340-989d-cad1-9963e9b7bfd7,1999-03-04 00:00:00.000000,2023-02-15 14:31:59.426314,999-76-9137,S99953431,X75159624X,Ms.,,,,white,hispanic,F,Portsmouth  Saint John Parish  DM,135 Turcotte Park Unit 38,Melrose,Massachusetts,Middlesex County,2176.0,42.436778344992106,-71.02542747498269,551100.0,2716.48,metabolic,lebend,24
2739,Eduardo902,Chapa957,fdcd0f98-4c13-fa7d-99d5-f60102e926be,1989-06-15 00:00:00.000000,2023-02-15 14:31:59.426314,999-37-4598,S99964031,X3440311X,Mr.,,,M,white,hispanic,M,Portsmouth  Saint John Parish  DM,892 Lesch Frontage road,Boston,Massachusetts,Suffolk County,2125.0,42.35549149339752,-71.11024509734499,646300.0,2133.12,metabolic,lebend,34
2740,Santos184,Heathcote539,54a3da5a-75db-d588-ec24-0dfa809adb20,1932-01-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-84-8729,S99933109,X23127136X,Mr.,,,S,native,nonhispanic,M,North Andover  Massachusetts  US,1068 Nikolaus Manor Suite 98,Mansfield,Massachusetts,Bristol County,,42.04275335392195,-71.25527671779662,1404130.0,5394.48,metabolic,lebend,91
2741,Abby752,Sanford861,776f6f4d-c65f-e16f-64ec-7e5280217913,1922-09-08 00:00:00.000000,2023-02-15 14:31:59.426314,999-26-1979,S99994718,X77977400X,Mrs.,,Weissnat378,M,white,nonhispanic,F,Boston  Massachusetts  US,152 Wolf Vale,Randolph,Massachusetts,Norfolk County,,42.214489529570265,-71.06533054619011,1665980.0,7006.92,metabolic,lebend,101
2742,Timika369,Jakubowski832,3f2e1638-6885-2749-8bbd-8b3f69bdb425,1955-01-06 00:00:00.000000,2023-02-15 14:31:59.426314,999-84-3068,S99983476,X41607601X,Mrs.,,Schimmel440,M,white,nonhispanic,F,Orange  Massachusetts  US,1044 Reilly Loaf Unit 4,South Hadley,Massachusetts,Hampshire County,,42.23623410172393,-72.55516387438831,36609.68,544.1199999999999,metabolic,lebend,68
2743,Machelle279,Kris249,20652675-eacd-e050-3446-7351671dff08,1985-12-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-56-9357,S99958597,X75808050X,Mrs.,,Zboncak558,M,white,hispanic,F,Acton  Massachusetts  US,749 Labadie Dam,Wrentham,Massachusetts,Norfolk County,,42.02366657020367,-71.35899399417225,843820.0,2442.28,metabolic,lebend,38
2744,Maricruz991,Graham902,7fef6cad-13a1-88bb-8bb3-445700995b3e,2000-05-22 00:00:00.000000,2023-02-15 14:31:59.426314,999-74-7261,S99932200,X21547007X,Ms.,,,,white,nonhispanic,F,Wayland  Massachusetts  US,825 Steuber Ramp Unit 34,Braintree,Massachusetts,Norfolk County,2184.0,42.17800886147166,-71.02634404824529,521640.0,2776.48,metabolic,lebend,23
2745,John539,Ondricka197,f388befb-7395-2438-eabf-19912a1aea03,2000-05-10 00:00:00.000000,2023-02-15 14:31:59.426314,999-39-3579,S99972695,X2283539X,Mr.,,,,asian,nonhispanic,M,Sherborn  Massachusetts  US,176 Langworth Passage,Boston,Massachusetts,Suffolk County,2134.0,42.33751209467823,-71.19200315724989,546370.0,2846.48,metabolic,lebend,23
2746,Hyacinth68,Kling921,d6758c9f-856b-13fc-de22-056b923ac99b,2019-12-05 00:00:00.000000,2023-02-15 14:31:59.426314,999-90-9790,,,,,,,black,nonhispanic,F,Littleton  Massachusetts  US,214 Gerlach Run,Lowell,Massachusetts,Middlesex County,,42.60302532982589,-71.31439010555195,24700.0,774.9599999999999,metabolic,lebend,4
2747,Les282,Mayert710,fcf67fd4-2724-1502-da34-3365d11b9d3b,2012-06-25 00:00:00.000000,2023-02-15 14:31:59.426314,999-26-1627,,,,,,,black,nonhispanic,M,Blackstone  Massachusetts  US,1014 Padberg Brook Suite 78,Boston,Massachusetts,Suffolk County,2203.0,42.33497072198383,-71.17217502173808,183600.0,2195.72,metabolic,lebend,11
2748,Delsie188,Will178,500917c6-a607-5395-9e6a-500a52d22f01,1976-08-27 00:00:00.000000,2023-02-15 14:31:59.426314,999-46-3433,S99931363,X83718836X,Mrs.,,Rodriguez71,M,white,nonhispanic,F,New Bedford  Massachusetts  US,100 Morissette Loaf Unit 95,Winchester,Massachusetts,Middlesex County,1890.0,42.45162767481377,-71.15978905018858,907713.16,3805.48,metabolic,lebend,47
2749,Fay398,Halvorson124,7e9315b2-235b-99f9-2646-4416822eb858,1983-04-10 00:00:00.000000,2023-02-15 14:31:59.426314,999-80-7621,S99952379,X25541252X,Mrs.,,Monahan736,M,white,nonhispanic,F,Concord  Massachusetts  US,579 Cummerata Tunnel Unit 64,Shrewsbury,Massachusetts,Worcester County,,42.28667891447851,-71.76253160316368,953170.36,2720.6,metabolic,lebend,40
2750,Jermaine675,Macejkovic424,a13a6a81-06a4-425c-1f6f-7cd2e99352cf,1959-07-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-58-1289,S99995440,X18589977X,Mr.,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,770 Marks Overpass Apt 37,Weymouth,Massachusetts,Norfolk County,,42.17064832505481,-70.91013508717086,1257640.0,3547.16,metabolic,lebend,64
2751,Bao544,Hickle134,03b9e710-5701-88b5-57d5-b368edeb25dd,2007-06-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-25-5315,,,,,,,white,nonhispanic,F,Everett  Massachusetts  US,316 Heaney Landing,Lanesborough,Massachusetts,Berkshire County,,42.50141276387589,-73.20405911634442,326000.0,2841.52,metabolic,lebend,16
2752,Golden321,Dietrich576,d0675137-ae1c-1458-5903-6333d1a4c319,2009-07-28 00:00:00.000000,2023-02-15 14:31:59.426314,999-65-4599,,,,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,1076 Huels Throughway,Brockton,Massachusetts,Plymouth County,,42.1386059655256,-70.94394941768154,287700.0,2583.2,metabolic,lebend,14
2753,Isidro558,Cummings51,676629af-1c7d-3528-4ca8-e06612e8e76d,1947-04-04 00:00:00.000000,2023-02-15 14:31:59.426314,999-58-7944,S99999863,X73321306X,Mr.,,,S,white,nonhispanic,M,Worcester  Massachusetts  US,214 Eichmann Fork Apt 2,West Springfield,Massachusetts,Hampden County,,42.14913173765216,-72.66326747366548,1744890.0,5497.08,metabolic,lebend,76
2754,Alfonzo975,Maggio310,bca72b3b-951b-6fa0-5200-049afd2dc5b0,1996-04-01 00:00:00.000000,2023-02-15 14:31:59.426314,999-65-3290,S99920178,X35317219X,Mr.,,,,white,hispanic,M,Holyoke  Massachusetts  US,275 Zulauf Lodge,Somerville,Massachusetts,Middlesex County,2144.0,42.41389730370695,-71.12720888958395,654390.0,2755.64,metabolic,lebend,27
2755,Elenora790,White193,4bafdb7d-0536-5001-d411-28189a32be25,1919-02-19 00:00:00.000000,2023-02-15 14:31:59.426314,999-37-9212,S99935038,X3256803X,Mrs.,,Hessel84,M,white,nonhispanic,F,Middleton  Massachusetts  US,872 Durgan Loaf Unit 16,Sandwich,Massachusetts,Barnstable County,2563.0,41.75147687615112,-70.44888748538038,1754840.0,14099.48,metabolic,lebend,104
2756,Bernardo699,Rosas160,c4d68809-527f-7652-3ff2-a6f35bd59a8c,2005-05-09 00:00:00.000000,2023-02-15 14:31:59.426314,999-89-4901,,,,,,,white,hispanic,M,Guatemala City  Guatemala  GT,427 Orn Parade Apt 76,Lynn,Massachusetts,Essex County,1940.0,42.56472053405423,-70.99343709177197,3099.84,0.0,metabolic,lebend,18
2757,Hyman89,Ziemann98,856532e1-20bf-288e-85f6-883e9e457e30,1991-06-15 00:00:00.000000,2023-02-15 14:31:59.426314,999-77-9455,S99945027,X18201127X,Mr.,,,M,white,nonhispanic,M,Newton  Massachusetts  US,258 Dickinson Mall Apt 93,Amherst,Massachusetts,Hampshire County,,42.336228409777775,-72.55704848013875,640725.0,2278.96,metabolic,lebend,32
2758,Von197,Crooks415,ef3dac7c-a24c-3477-ea20-cdcce16eec38,1995-08-17 00:00:00.000000,2023-02-15 14:31:59.426314,999-70-2703,S99959737,X29722983X,Mr.,,,,asian,nonhispanic,M,Attleboro  Massachusetts  US,420 Rosenbaum Orchard,Boston,Massachusetts,Suffolk County,2203.0,42.33333186621009,-71.05301520191776,672045.0,2829.8,metabolic,lebend,28
2759,Esmeralda972,Pacocha935,408cbf37-11a2-6d7c-b1be-a5cb3819e357,2019-01-17 00:00:00.000000,2023-02-15 14:31:59.426314,999-90-7433,,,,,,,white,nonhispanic,F,Chicopee  Massachusetts  US,465 Shields Loaf,Newburyport,Massachusetts,Essex County,1951.0,42.74139749462101,-70.86291052123208,40800.0,1033.28,metabolic,lebend,4
2760,Melani888,Pfannerstill264,2a688d55-4b2e-a7bf-dc69-16f90530a3cd,2019-01-16 00:00:00.000000,2023-02-15 14:31:59.426314,999-20-1165,,,,,,,white,nonhispanic,F,Somerset  Massachusetts  US,372 Waelchi Throughway Suite 90,Ipswich,Massachusetts,Essex County,1938.0,42.69009643176234,-70.85345667317338,50400.0,1033.28,metabolic,lebend,4
2761,Brenton674,Reilly981,7bdbffce-5e31-cb5a-6b37-db66e2a78f60,1989-09-27 00:00:00.000000,2023-02-15 14:31:59.426314,999-80-3863,S99948466,X13246937X,Mr.,,,M,white,hispanic,M,Easton  Massachusetts  US,768 Graham Vale,Andover,Massachusetts,Essex County,1810.0,42.67181849116484,-71.1412464938338,676875.0,2128.96,metabolic,lebend,34
2762,Emory494,Gleichner915,f51ed987-c52f-0598-79a2-d01c4699f281,2003-08-22 00:00:00.000000,2023-02-15 14:31:59.426314,999-88-1825,S99956995,,,,,,white,nonhispanic,M,Boston  Massachusetts  US,611 Kassulke Crossroad,Boston,Massachusetts,Suffolk County,2116.0,42.33271395502676,-71.04920306996065,460295.0,2863.16,metabolic,lebend,20
2763,Cathern761,Wintheiser220,d08e6e6c-1254-b9c4-4502-1bbe1f984a35,2004-05-07 00:00:00.000000,2023-02-15 14:31:59.426314,999-51-5306,S99965014,,,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,598 Stark Bypass,Brockton,Massachusetts,Plymouth County,2301.0,42.09725123979421,-71.0449974067165,440440.0,2789.0,metabolic,lebend,19
2764,Juanita470,DuBuque211,e9bcbce0-2042-fc8b-116d-2453f8bb6e0c,1956-01-02 00:00:00.000000,2023-02-15 14:31:59.426314,999-45-1891,S99951591,X14505777X,Mrs.,PhD,Gibson10,M,white,nonhispanic,F,Lynnfield  Massachusetts  US,760 Stoltenberg Ranch Apt 17,Boston,Massachusetts,Suffolk County,2110.0,42.36885483385932,-71.1250742712131,197340.0,4634.639999999999,metabolic,lebend,67
2765,Weston546,Turcotte120,5a1c297a-decd-ef4b-9c4f-0f0490b68bc4,1974-10-16 00:00:00.000000,2023-02-15 14:31:59.426314,999-76-1031,S99927713,X60731415X,Mr.,PhD,,M,white,nonhispanic,M,Watertown  Massachusetts  US,315 Schiller Common,Belmont,Massachusetts,Middlesex County,,42.32603825619658,-71.18134068947309,1001325.0,2583.08,metabolic,lebend,49
2766,Erwin847,Jast432,64b1d187-1f4e-65fc-c4bf-6cc90bb02504,1970-03-07 00:00:00.000000,2023-02-15 14:31:59.426314,999-82-2164,S99914390,X71383146X,Mr.,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,574 Kohler Mews Unit 94,Stoughton,Massachusetts,Norfolk County,,42.09735349781092,-71.06619793504665,1282980.0,3186.4,metabolic,lebend,53
2767,Jeffery551,Stehr398,7ea5c20f-6b07-cf6a-2d01-57e24806fa3c,1950-12-09 00:00:00.000000,1982-06-12 00:00:00.000000,999-43-2585,S99927892,X3172329X,Mr.,,,M,white,nonhispanic,M,Richmond  Massachusetts  US,542 Leuschke Key,Shrewsbury,Massachusetts,Worcester County,,42.26543041214377,-71.68650827804466,684928.23,1939.19,metabolic,tod,32
2768,Ellsworth48,Parisian75,587649f2-9a92-f99a-0946-c9343646082c,2003-11-13 00:00:00.000000,2023-02-15 14:31:59.426314,999-97-5753,S99952891,,,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,625 Will Common Unit 10,Walpole,Massachusetts,Norfolk County,2081.0,42.19070020652011,-71.22006306821525,52040.0,2689.0,metabolic,lebend,20
2769,Rebecca981,Wiza601,8dccd399-f85d-2ba5-470b-af0dfeb6636f,1973-06-07 00:00:00.000000,2023-02-15 14:31:59.426314,999-95-8701,S99944724,X34769276X,Mrs.,,Johnston597,M,white,nonhispanic,F,Tisbury  Massachusetts  US,685 Hirthe Approach,Westfield,Massachusetts,Hampden County,1085.0,42.181470382826205,-72.75106465521488,1257960.0,3148.08,metabolic,lebend,50
2770,Sheba703,Runte676,8a4bf42a-0282-a7b0-eb45-a104418801ee,1950-06-17 00:00:00.000000,2023-02-15 14:31:59.426314,999-77-4610,S99968067,X69631736X,Mrs.,,Thiel172,M,black,nonhispanic,F,Ashland  Massachusetts  US,956 Ebert Light,Beverly,Massachusetts,Essex County,1915.0,42.59281137102776,-70.82644688186971,1737175.0,5274.599999999999,metabolic,lebend,73
2771,Scottie437,Prohaska837,9ef2b300-b381-d304-9080-8015a8c6ed64,1950-12-09 00:00:00.000000,2023-02-15 14:31:59.426314,999-45-5887,S99955811,X68974980X,Mr.,,,M,white,nonhispanic,M,Boston  Massachusetts  US,526 Bashirian Rue Apt 93,Shrewsbury,Massachusetts,Worcester County,,42.29668317653488,-71.69725394940977,1657740.0,4980.44,metabolic,lebend,73
2772,Dominique369,Ullrich385,78bdacf3-50c1-2dee-27b3-f54c37d01f17,1983-06-16 00:00:00.000000,2023-02-15 14:31:59.426314,999-58-2171,S99921996,X70662398X,Mr.,,,M,white,nonhispanic,M,Holbrook  Massachusetts  US,840 Rath Dam Unit 6,Watertown,Massachusetts,Middlesex County,,42.37176108877443,-71.14234537380683,769020.0,2071.44,metabolic,lebend,40
2773,Lonny638,Strosin214,11bafd8e-3c34-1d9a-efef-a693a707ee4e,2009-05-10 00:00:00.000000,2023-02-15 14:31:59.426314,999-66-6326,,,,,,,black,nonhispanic,M,Billerica  Massachusetts  US,1027 Haag Mission Unit 60,Halifax,Massachusetts,Plymouth County,,42.00148283190956,-70.8454011362666,308000.0,2583.2,metabolic,lebend,14
2774,Jeneva675,Feest103,82b61c31-d828-795a-4882-b03b6f317f20,2018-01-08 00:00:00.000000,2023-02-15 14:31:59.426314,999-82-1105,,,,,,,white,nonhispanic,F,Wareham  Massachusetts  US,1016 Von Crossroad,Woburn,Massachusetts,Middlesex County,1890.0,42.52586718351741,-71.14558115884623,61200.0,1291.6,metabolic,lebend,5
2775,Miguel815,Witting912,56b17edd-444d-bcd2-71d8-5920450ff99c,1965-02-09 00:00:00.000000,2023-02-15 14:31:59.426314,999-57-2156,S99956563,X19336718X,Mr.,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,794 Christiansen Station,Easton,Massachusetts,Bristol County,,42.06296878727421,-71.15867298360462,169850.0,3712.2,metabolic,lebend,58
2776,Berta524,Berge125,143c3a4e-788f-d8a2-bb8e-c498094a24d0,1960-07-23 00:00:00.000000,2023-02-15 14:31:59.426314,999-52-6685,S99974381,X41700594X,Mrs.,,Kuvalis369,M,white,nonhispanic,F,Marshfield  Massachusetts  US,507 Goyette Estate,Adams,Massachusetts,Berkshire County,1220.0,42.59385649785923,-73.07198468431952,1599235.0,4423.0,metabolic,lebend,63
2777,Sam879,Boyle917,ef585a21-6d30-bce7-8720-101358d45fce,1994-04-22 00:00:00.000000,2023-02-15 14:31:59.426314,999-45-6646,S99986642,X71219453X,Mr.,,,,white,nonhispanic,M,Needham  Massachusetts  US,1053 Klocko Vale Unit 95,Boston,Massachusetts,Suffolk County,2132.0,42.30854402052036,-71.07518790580477,81450.0,2674.8,metabolic,lebend,29
2778,Chana895,Fritsch593,f5617465-e1f6-ec53-2e96-77d7b6f87c7b,1981-12-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-70-7700,S99921551,X43272962X,Mrs.,,VonRueden376,M,white,hispanic,F,Webster  Massachusetts  US,159 Pacocha Lane,Boston,Massachusetts,Suffolk County,2114.0,42.36291645067813,-70.97939604889432,893130.0,2361.44,metabolic,lebend,42
2779,Josephina269,O'Kon634,240b98e5-b81c-949b-ec2d-c8ccf01627fc,1957-03-25 00:00:00.000000,2023-02-15 14:31:59.426314,999-22-7114,S99942857,X35703666X,Ms.,,,S,asian,nonhispanic,F,Reading  Massachusetts  US,938 Jenkins Fort Unit 30,Pepperell,Massachusetts,Middlesex County,1463.0,42.688784138677775,-71.61735841262532,1456230.0,4115.48,metabolic,lebend,66
2780,Cameron381,Zieme486,94b5fb84-97ce-10c4-d3a8-4ba8d42a58c7,2002-10-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-55-5602,S99950391,,Mr.,,,,white,nonhispanic,M,Canton  Massachusetts  US,207 Bergstrom Path,Attleboro,Massachusetts,Bristol County,2703.0,41.89405493165658,-71.24704913167439,438715.0,2643.16,metabolic,lebend,21
2781,Charlie254,Rutherford999,21114256-8280-c28a-929a-66bfc042678d,1996-03-18 00:00:00.000000,2023-02-15 14:31:59.426314,999-97-6693,S99993827,X76532993X,Mr.,,,,white,hispanic,M,Norton  Massachusetts  US,228 Gerlach Mews Unit 18,Carver,Massachusetts,Plymouth County,,41.83762729925851,-70.72395949006729,597170.0,2575.64,metabolic,lebend,27
2782,Suzette512,Brekke496,bb5a4f62-bb58-6a5f-fb07-3ed2f4a59919,1985-01-27 00:00:00.000000,2023-02-15 14:31:59.426314,999-96-4502,S99920798,X2935126X,Mrs.,,Abernathy524,M,asian,nonhispanic,F,Whitman  Massachusetts  US,444 Hammes Terrace Suite 95,Somerville,Massachusetts,Middlesex County,2143.0,42.39112032273693,-71.15052055839004,949740.0,2722.28,metabolic,lebend,38
2783,Tia76,Trantow673,5d90a1ee-229b-63f7-e017-479448625981,1978-08-06 00:00:00.000000,2023-02-15 14:31:59.426314,999-53-9678,S99997325,X54825969X,Mrs.,,Gislason620,M,black,nonhispanic,F,Amesbury  Massachusetts  US,776 Schamberger Orchard Apt 89,Burlington,Massachusetts,Middlesex County,1730.0,42.492621743950615,-71.2297718625777,867969.69,2298.92,metabolic,lebend,45
